ID,Date,Amount
1445,2024-07-13,579
249,2024-05-31,417
82,2024-02-28,625
308,2024-03-30,44
1173,2024-04-23,853
557,2024-06-06,985
916,2024-01-10,714
1313,2024-06-18,537
94,2024-05-19,108
1124,2024-02-08,156
1112,2024-01-23,198
443,2024-07-08,695
375,2024-03-13,429
1296,2024-02-16,687
1427,2024-02-27,574
393,2024-04-20,352
937,2024-04-28,993
96,2024-03-06,416
1808,2024-07-16,663
279,2024-07-25,49
1545,2024-04-27,975
165,2024-04-24,733
725,2024-01-18,912
904,2024-02-20,48
385,2024-01-28,875
1465,2024-06-08,621
1880,2024-05-24,637
20,2024-01-01,261
1784,2024-02-09,320
1673,2024-05-27,977
617,2024-05-29,721
985,2024-05-19,335
1486,2024-02-16,192
894,2024-05-04,6
287,2024-05-19,910
959,2024-07-19,216
1842,2024-07-17,305
1960,2024-01-05,294
209,2024-01-04,19
275,2024-05-04,661
449,2024-01-08,418
832,2024-06-27,70
1948,2024-06-03,872
1607,2024-03-11,437
1281,2024-04-10,115
1413,2024-02-06,226
1713,2024-05-12,246
468,2024-01-31,178
1219,2024-03-27,931
56,2024-05-21,931
953,2024-07-05,174
636,2024-02-04,83
972,2024-02-03,341
1276,2024-02-07,640
1821,2024-01-16,659
1805,2024-06-29,822
1156,2024-03-17,894
1654,2024-05-30,984
529,2024-03-10,29
882,2024-02-19,352
1889,2024-02-22,670
193,2024-07-12,250
144,2024-06-05,29
1946,2024-02-21,823
1902,2024-06-05,652
1291,2024-06-18,157
956,2024-05-25,752
25,2024-02-07,913
389,2024-04-22,894
1908,2024-04-12,101
674,2024-05-08,992
1057,2024-01-27,431
241,2024-02-28,293
607,2024-01-31,846
1032,2024-04-29,306
1137,2024-07-23,992
1749,2024-05-17,245
1529,2024-01-23,270
128,2024-04-01,942
373,2024-07-12,608
1715,2024-05-17,115
244,2024-07-26,628
1083,2024-02-12,847
116,2024-04-05,120
746,2024-06-24,365
1666,2024-06-17,604
1115,2024-01-30,739
885,2024-06-15,982
159,2024-04-12,848
480,2024-07-13,869
1794,2024-06-24,897
1958,2024-05-05,915
788,2024-06-02,497
1974,2024-06-24,500
472,2024-06-02,374
1211,2024-03-23,531
793,2024-05-05,35
1959,2024-02-03,487
734,2024-01-12,948
913,2024-06-01,9
1406,2024-02-24,139
293,2024-07-02,657
5,2024-02-29,565
1219,2024-02-11,873
342,2024-07-13,688
147,2024-05-07,264
890,2024-05-12,73
593,2024-02-06,227
687,2024-06-05,79
719,2024-02-29,48
1322,2024-04-09,832
1055,2024-04-19,179
189,2024-05-08,140
102,2024-01-20,829
1118,2024-04-29,468
702,2024-03-27,441
1888,2024-01-27,834
1362,2024-04-23,414
1047,2024-02-08,26
577,2024-01-10,295
1574,2024-07-15,840
456,2024-04-23,187
1387,2024-07-16,331
1956,2024-05-15,206
388,2024-04-18,914
1085,2024-07-05,746
906,2024-02-07,653
336,2024-05-19,432
499,2024-05-20,878
1047,2024-02-02,363
687,2024-04-13,656
1059,2024-04-19,354
1026,2024-02-20,249
1967,2024-04-18,297
1268,2024-04-05,101
1041,2024-01-25,234
926,2024-03-23,773
1323,2024-03-29,832
1736,2024-02-22,127
1157,2024-06-21,528
1172,2024-06-11,681
336,2024-02-21,421
1793,2024-06-23,315
471,2024-07-19,722
728,2024-04-01,130
1710,2024-01-04,593
1568,2024-05-20,165
1275,2024-05-22,658
1623,2024-01-26,277
1467,2024-01-29,10
364,2024-06-25,323
404,2024-06-02,858
485,2024-02-25,69
1691,2024-03-18,409
464,2024-03-04,396
1047,2024-06-16,265
1676,2024-05-07,984
631,2024-06-15,941
137,2024-04-28,764
1979,2024-04-12,897
894,2024-04-30,263
477,2024-06-28,157
830,2024-06-13,745
1238,2024-05-13,531
1571,2024-04-27,966
311,2024-03-24,646
1236,2024-02-09,852
671,2024-05-06,824
992,2024-06-23,971
32,2024-05-05,985
688,2024-05-24,802
1837,2024-03-30,560
1635,2024-02-03,871
679,2024-02-15,845
221,2024-04-15,571
1757,2024-05-13,68
954,2024-01-12,350
434,2024-05-07,982
1555,2024-05-30,178
1310,2024-02-13,110
303,2024-02-09,248
1319,2024-01-14,864
1618,2024-03-20,889
108,2024-06-04,321
1237,2024-02-10,116
1005,2024-01-24,171
1233,2024-05-23,116
1041,2024-03-21,96
246,2024-01-09,960
1184,2024-07-19,235
1962,2024-02-23,54
120,2024-07-24,510
1049,2024-01-24,643
1546,2024-06-11,330
1098,2024-01-27,968
759,2024-04-11,840
494,2024-04-25,499
225,2024-04-15,509
1252,2024-03-17,418
1338,2024-02-07,4
1176,2024-01-03,377
1379,2024-03-04,307
1950,2024-01-20,53
1776,2024-02-02,991
1411,2024-04-09,824
67,2024-03-26,742
1049,2024-07-06,531
1454,2024-02-15,758
1253,2024-03-08,870
1750,2024-05-29,668
1484,2024-01-04,719
712,2024-05-23,259
706,2024-01-12,320
1757,2024-04-28,761
1852,2024-01-15,286
1129,2024-02-11,170
394,2024-04-16,325
1227,2024-04-28,7
1492,2024-02-27,666
1896,2024-03-06,577
533,2024-04-02,212
14,2024-04-13,12
338,2024-06-06,527
1780,2024-01-31,16
1332,2024-03-15,15
339,2024-02-09,756
110,2024-06-25,270
761,2024-07-19,10
289,2024-01-18,547
1315,2024-01-10,125
1763,2024-07-27,217
1298,2024-03-12,526
699,2024-04-15,124
130,2024-04-12,385
659,2024-02-26,984
47,2024-02-09,373
1747,2024-04-14,232
274,2024-06-17,601
852,2024-02-02,778
1170,2024-04-08,420
650,2024-02-02,389
713,2024-03-04,388
1801,2024-06-23,658
1604,2024-07-03,380
1857,2024-05-10,443
834,2024-03-02,741
550,2024-01-19,958
140,2024-03-23,428
1283,2024-06-28,622
987,2024-05-23,367
1891,2024-05-10,798
119,2024-04-02,836
431,2024-03-20,8
1662,2024-06-01,966
81,2024-02-18,692
1588,2024-05-16,808
337,2024-05-16,182
910,2024-04-18,735
697,2024-02-01,383
1762,2024-07-08,507
996,2024-07-28,994
383,2024-05-10,983
705,2024-05-26,147
718,2024-04-22,595
516,2024-05-06,793
238,2024-05-03,348
1608,2024-04-29,60
1124,2024-04-24,216
164,2024-07-04,880
101,2024-06-19,778
767,2024-01-12,389
1145,2024-04-02,189
1612,2024-06-07,125
1528,2024-04-20,788
1996,2024-02-28,983
71,2024-06-07,364
381,2024-01-28,96
1595,2024-04-26,994
393,2024-07-28,656
1532,2024-02-15,344
1643,2024-02-07,531
372,2024-07-26,116
1901,2024-04-01,576
681,2024-03-17,174
1361,2024-01-11,576
664,2024-05-12,847
167,2024-06-17,598
1267,2024-05-04,890
500,2024-03-06,862
666,2024-01-24,122
1094,2024-06-03,547
1101,2024-07-16,630
437,2024-03-29,367
1208,2024-03-29,295
1379,2024-05-20,11
1593,2024-07-28,546
183,2024-01-12,232
997,2024-07-16,875
1418,2024-03-20,108
1317,2024-03-26,421
1291,2024-03-22,523
1146,2024-04-05,282
485,2024-05-10,40
1681,2024-07-05,239
1432,2024-07-24,951
1032,2024-03-14,795
1724,2024-01-03,302
1866,2024-04-24,45
1672,2024-05-13,66
21,2024-06-06,551
537,2024-06-05,630
1792,2024-06-13,867
1500,2024-04-18,103
1894,2024-01-22,677
1849,2024-05-21,919
1789,2024-02-20,726
1752,2024-01-30,134
709,2024-07-08,674
1130,2024-06-05,182
87,2024-05-04,463
1327,2024-06-08,627
961,2024-04-23,156
666,2024-07-01,892
667,2024-05-03,412
429,2024-03-16,594
1451,2024-06-12,140
408,2024-07-22,264
1663,2024-07-23,506
1042,2024-03-27,924
1556,2024-07-15,498
228,2024-01-17,870
1887,2024-06-25,647
978,2024-04-02,931
1168,2024-04-16,989
419,2024-02-23,612
1497,2024-02-09,687
1741,2024-06-19,733
1606,2024-03-20,511
673,2024-05-08,998
1520,2024-01-25,407
1904,2024-03-05,157
515,2024-06-24,153
13,2024-01-20,978
1478,2024-01-14,633
17,2024-02-22,216
307,2024-06-26,401
464,2024-04-08,57
44,2024-04-28,342
1842,2024-06-21,493
1511,2024-07-17,77
232,2024-04-22,49
337,2024-04-12,904
229,2024-06-21,128
616,2024-04-22,220
1385,2024-03-17,335
1720,2024-05-17,109
1065,2024-05-19,914
40,2024-02-17,25
1048,2024-03-14,691
1780,2024-07-03,545
1233,2024-03-04,428
121,2024-03-26,206
240,2024-07-13,16
1458,2024-06-14,254
389,2024-05-05,934
968,2024-01-22,384
1422,2024-06-07,891
1190,2024-03-25,341
1202,2024-06-14,312
1436,2024-02-13,728
1666,2024-01-29,939
1485,2024-02-23,973
101,2024-03-11,401
824,2024-04-14,889
1195,2024-03-18,636
849,2024-01-28,510
1080,2024-05-02,556
351,2024-01-13,632
868,2024-05-12,379
678,2024-02-17,156
37,2024-06-15,978
193,2024-05-23,443
1402,2024-03-24,805
956,2024-03-22,579
1601,2024-06-07,173
1706,2024-07-05,928
391,2024-01-25,150
1565,2024-06-23,920
1186,2024-01-02,574
1258,2024-05-31,169
611,2024-03-02,49
1409,2024-07-22,41
1524,2024-03-22,733
361,2024-03-08,666
1328,2024-03-17,630
548,2024-05-10,58
10,2024-03-29,57
631,2024-04-06,698
1955,2024-04-30,149
1847,2024-02-02,639
1952,2024-07-27,68
1470,2024-05-06,630
1186,2024-02-11,726
1827,2024-06-21,307
1243,2024-01-27,949
83,2024-03-26,736
904,2024-06-11,760
1470,2024-01-16,596
652,2024-01-07,900
564,2024-06-02,988
468,2024-04-12,945
1207,2024-02-01,153
401,2024-07-11,445
938,2024-06-21,699
217,2024-06-06,774
264,2024-05-21,633
1771,2024-05-13,645
767,2024-01-02,45
1944,2024-05-28,465
847,2024-07-11,271
1441,2024-04-12,777
271,2024-03-30,493
1186,2024-02-16,503
932,2024-02-27,780
797,2024-02-13,509
838,2024-06-12,56
559,2024-01-15,778
1733,2024-06-09,66
1891,2024-01-26,18
532,2024-02-05,714
165,2024-01-26,612
1398,2024-01-13,202
295,2024-01-06,804
1518,2024-06-01,110
171,2024-04-26,940
1157,2024-01-25,745
1709,2024-05-17,727
316,2024-01-06,895
1570,2024-04-20,557
487,2024-03-23,23
551,2024-01-12,444
1214,2024-01-18,142
1761,2024-02-10,894
508,2024-03-02,504
270,2024-01-15,81
349,2024-03-18,505
238,2024-05-30,237
26,2024-06-28,743
1430,2024-06-21,287
1948,2024-02-25,228
1114,2024-02-15,456
1522,2024-06-26,844
278,2024-03-13,103
438,2024-05-12,458
956,2024-04-26,25
372,2024-02-08,529
214,2024-07-08,205
1486,2024-03-08,415
1588,2024-04-07,734
1979,2024-01-03,287
976,2024-05-25,874
254,2024-04-10,918
1752,2024-04-21,784
315,2024-05-30,996
700,2024-07-16,132
138,2024-05-13,638
643,2024-07-16,626
738,2024-05-05,61
163,2024-03-31,738
634,2024-01-27,338
126,2024-03-09,597
1103,2024-02-26,17
1867,2024-02-14,82
535,2024-06-08,409
1302,2024-02-15,779
1850,2024-06-16,968
1716,2024-05-20,489
1198,2024-01-15,151
1098,2024-04-18,862
1114,2024-05-13,231
64,2024-07-06,93
1443,2024-03-27,529
768,2024-01-11,139
186,2024-06-30,997
30,2024-01-20,267
701,2024-06-04,79
1847,2024-03-09,101
1526,2024-01-28,349
372,2024-01-24,263
1149,2024-01-26,946
598,2024-04-22,896
1171,2024-03-09,603
1895,2024-06-22,105
1935,2024-02-19,916
327,2024-05-30,1
1229,2024-01-06,589
738,2024-03-28,738
1297,2024-02-01,282
746,2024-04-26,122
1851,2024-06-09,831
1063,2024-07-05,147
127,2024-07-22,51
1283,2024-07-06,222
360,2024-06-11,975
879,2024-04-12,185
1072,2024-02-03,503
143,2024-05-22,360
1378,2024-01-30,668
210,2024-03-13,5
1011,2024-07-21,801
281,2024-05-18,204
1344,2024-03-03,555
1484,2024-04-30,288
1982,2024-03-19,199
1395,2024-03-07,881
465,2024-05-14,150
429,2024-03-31,613
1307,2024-01-01,532
1235,2024-06-13,98
813,2024-03-10,516
460,2024-01-04,883
549,2024-02-09,603
593,2024-06-12,236
1813,2024-04-12,317
858,2024-04-01,673
1398,2024-01-30,707
1716,2024-06-07,721
1962,2024-03-30,774
313,2024-06-06,586
1502,2024-05-04,669
1213,2024-01-27,591
1856,2024-06-30,998
116,2024-01-08,159
1862,2024-06-11,872
589,2024-07-18,547
1245,2024-02-25,62
1547,2024-01-15,538
1768,2024-07-19,83
398,2024-05-27,496
1976,2024-06-18,653
254,2024-03-31,790
822,2024-01-17,235
1738,2024-03-10,656
920,2024-04-09,675
520,2024-05-15,654
1504,2024-05-06,681
1290,2024-03-23,442
64,2024-01-14,965
860,2024-05-12,97
133,2024-07-24,863
952,2024-04-11,175
763,2024-02-29,611
782,2024-06-06,419
1177,2024-05-14,876
1915,2024-05-06,883
784,2024-02-02,528
437,2024-01-29,315
1919,2024-04-19,716
264,2024-07-09,209
947,2024-05-05,546
299,2024-03-27,988
715,2024-06-08,667
327,2024-06-10,790
477,2024-06-07,133
513,2024-05-20,521
1719,2024-01-30,381
870,2024-06-07,904
1853,2024-02-13,994
572,2024-04-03,613
1910,2024-06-02,430
1380,2024-07-05,60
156,2024-06-16,851
916,2024-03-19,308
665,2024-01-06,171
1638,2024-07-07,324
1023,2024-06-25,623
1371,2024-04-25,720
570,2024-03-01,889
1825,2024-02-18,908
345,2024-04-10,539
410,2024-01-09,329
1332,2024-02-03,216
636,2024-02-27,909
1510,2024-02-25,751
330,2024-03-14,69
1885,2024-05-16,76
833,2024-03-04,350
732,2024-04-25,147
1042,2024-01-13,967
413,2024-06-18,202
1939,2024-02-07,616
282,2024-06-10,472
990,2024-06-24,2
362,2024-02-02,990
1833,2024-07-08,665
1105,2024-01-02,370
1507,2024-04-20,675
344,2024-07-09,153
1256,2024-04-06,865
803,2024-07-04,622
1813,2024-01-28,621
334,2024-05-23,612
1996,2024-02-14,798
1808,2024-06-24,588
1229,2024-05-05,964
1543,2024-06-22,882
930,2024-04-17,190
1,2024-03-21,544
439,2024-03-30,12
1853,2024-02-11,535
580,2024-04-10,61
1696,2024-03-22,971
1327,2024-04-02,906
1373,2024-01-02,619
1105,2024-07-16,55
1532,2024-06-13,286
526,2024-02-02,180
1242,2024-05-11,120
76,2024-01-12,473
801,2024-02-25,404
217,2024-04-28,848
723,2024-04-22,521
135,2024-07-21,649
843,2024-02-09,726
1177,2024-02-24,783
1613,2024-04-14,420
820,2024-02-09,299
428,2024-07-17,533
755,2024-01-07,565
1374,2024-04-29,285
1215,2024-05-23,407
424,2024-07-21,276
1701,2024-06-12,127
1010,2024-04-28,408
1256,2024-06-08,181
918,2024-03-03,201
1047,2024-06-27,962
1433,2024-03-09,424
1512,2024-06-22,958
477,2024-03-10,338
1937,2024-02-14,694
67,2024-03-20,422
30,2024-03-02,721
1140,2024-01-13,907
348,2024-02-23,334
1958,2024-06-13,990
174,2024-05-28,737
1942,2024-03-06,849
1005,2024-07-17,48
889,2024-03-12,596
1759,2024-02-04,792
685,2024-05-31,243
469,2024-01-19,869
1417,2024-04-11,710
1023,2024-03-13,174
1520,2024-06-30,767
1225,2024-01-02,761
208,2024-06-16,419
1358,2024-02-12,82
1777,2024-01-05,489
757,2024-05-31,275
168,2024-03-08,810
815,2024-01-08,781
307,2024-06-25,763
693,2024-02-13,397
1608,2024-01-12,69
1393,2024-03-22,308
915,2024-05-20,396
1142,2024-02-13,363
1464,2024-05-02,807
1068,2024-05-29,223
1892,2024-06-08,717
1073,2024-03-30,509
1961,2024-04-04,724
383,2024-02-15,783
766,2024-07-28,261
1299,2024-07-11,257
1384,2024-04-29,640
1633,2024-01-19,50
80,2024-01-04,989
1771,2024-03-09,668
1587,2024-01-22,400
1434,2024-01-22,234
584,2024-01-20,906
1952,2024-05-12,912
1633,2024-06-05,469
1019,2024-05-25,967
214,2024-03-28,451
389,2024-01-18,968
1213,2024-06-07,206
1020,2024-03-27,157
847,2024-06-14,258
1836,2024-06-10,840
1559,2024-04-03,82
1588,2024-07-21,363
437,2024-01-06,42
1338,2024-05-31,441
443,2024-06-19,379
1544,2024-07-09,508
1380,2024-01-17,194
428,2024-01-28,882
1342,2024-01-06,504
864,2024-03-27,518
380,2024-03-07,415
1972,2024-06-05,468
1360,2024-01-06,563
533,2024-02-20,983
642,2024-07-26,258
28,2024-04-27,121
8,2024-02-29,681
1168,2024-03-24,656
11,2024-06-06,336
1285,2024-02-18,223
1893,2024-07-08,879
988,2024-01-04,663
1040,2024-01-20,146
1334,2024-01-25,34
1460,2024-06-11,583
408,2024-07-08,59
1476,2024-05-22,986
870,2024-04-12,608
954,2024-06-29,760
785,2024-01-20,268
1065,2024-04-16,301
1649,2024-05-02,553
1727,2024-03-03,847
1393,2024-07-28,494
1728,2024-05-15,53
1896,2024-04-16,873
27,2024-06-24,510
1275,2024-06-18,379
761,2024-03-13,371
563,2024-05-12,493
386,2024-06-16,126
1639,2024-07-27,341
1211,2024-05-08,437
530,2024-05-21,276
1557,2024-05-02,80
521,2024-01-06,664
1503,2024-06-26,654
1318,2024-02-11,840
641,2024-05-11,318
557,2024-04-29,560
10,2024-03-23,415
649,2024-05-19,784
374,2024-07-27,603
1969,2024-06-17,618
231,2024-07-05,59
1165,2024-07-05,198
1137,2024-01-22,248
1725,2024-02-24,832
763,2024-03-03,242
1918,2024-04-14,137
639,2024-03-17,162
1771,2024-03-05,694
1681,2024-01-22,601
1473,2024-07-27,70
173,2024-04-25,570
1966,2024-01-18,19
240,2024-02-13,863
891,2024-01-26,201
1247,2024-07-26,776
782,2024-06-01,989
1541,2024-06-28,688
487,2024-05-07,792
362,2024-06-07,767
1262,2024-01-05,459
1748,2024-03-15,622
1283,2024-01-20,498
523,2024-02-12,934
1302,2024-04-04,495
1020,2024-06-22,372
1513,2024-06-06,353
300,2024-04-24,697
1972,2024-03-01,315
1411,2024-07-13,802
849,2024-03-05,693
1700,2024-02-25,645
444,2024-06-30,629
1738,2024-06-25,489
805,2024-07-14,278
1693,2024-04-15,774
859,2024-03-12,717
506,2024-04-11,743
1816,2024-07-15,450
1166,2024-02-23,723
740,2024-01-11,127
1579,2024-06-11,845
863,2024-07-04,113
1814,2024-02-25,743
410,2024-02-11,504
1135,2024-02-25,390
1832,2024-02-19,369
1566,2024-06-23,736
287,2024-03-27,687
56,2024-07-01,99
1049,2024-02-18,316
1117,2024-05-02,306
399,2024-04-09,872
1980,2024-01-05,641
786,2024-03-30,435
984,2024-01-17,784
1506,2024-03-01,568
1100,2024-03-21,677
576,2024-02-02,407
712,2024-07-25,925
1702,2024-07-16,993
1867,2024-07-07,252
663,2024-05-06,914
826,2024-03-18,607
885,2024-02-28,810
813,2024-04-03,74
1025,2024-01-18,682
91,2024-03-08,147
1634,2024-01-01,942
1958,2024-06-11,851
889,2024-04-22,360
130,2024-02-23,51
1080,2024-02-08,744
523,2024-05-27,975
1083,2024-06-22,525
197,2024-01-30,903
1570,2024-06-07,853
1068,2024-06-14,989
1521,2024-05-10,934
1208,2024-01-02,378
1726,2024-07-24,437
491,2024-01-26,496
1954,2024-04-19,997
529,2024-03-30,868
1333,2024-02-14,850
662,2024-07-16,371
223,2024-05-16,655
981,2024-04-04,502
253,2024-07-03,796
1883,2024-01-04,682
1860,2024-06-24,130
444,2024-07-24,312
560,2024-03-17,381
57,2024-03-28,313
1308,2024-07-17,488
1573,2024-01-17,426
1440,2024-04-20,99
470,2024-02-14,219
182,2024-02-02,577
1117,2024-05-31,989
958,2024-06-02,407
1554,2024-04-13,57
891,2024-01-05,51
225,2024-06-02,633
175,2024-01-03,471
397,2024-07-19,39
1198,2024-04-18,591
1098,2024-07-05,446
48,2024-02-15,391
640,2024-01-31,810
1876,2024-02-08,356
1873,2024-01-30,384
1369,2024-01-28,940
772,2024-04-15,432
1351,2024-03-21,549
1804,2024-02-09,877
1030,2024-03-31,327
1315,2024-07-03,536
1050,2024-05-24,129
567,2024-02-15,698
835,2024-07-05,915
839,2024-04-03,620
660,2024-05-01,390
1531,2024-02-28,181
272,2024-03-16,268
380,2024-03-31,714
1314,2024-05-18,127
608,2024-07-24,232
1316,2024-06-01,627
556,2024-04-03,693
1626,2024-03-23,434
138,2024-02-05,322
1021,2024-06-17,961
1187,2024-05-22,109
1140,2024-03-16,254
960,2024-06-25,209
337,2024-04-15,917
565,2024-04-11,601
465,2024-05-18,73
1916,2024-02-01,420
1318,2024-03-08,478
1848,2024-01-21,708
297,2024-02-27,702
462,2024-06-02,472
596,2024-07-08,973
295,2024-01-24,976
1717,2024-01-25,96
1427,2024-03-23,271
1479,2024-07-12,222
173,2024-05-18,277
317,2024-07-20,504
1044,2024-01-02,527
736,2024-06-30,824
1684,2024-05-12,330
1453,2024-02-09,408
1433,2024-07-09,262
1578,2024-01-30,878
1842,2024-04-04,599
756,2024-07-06,743
1252,2024-01-17,289
185,2024-01-20,302
1309,2024-04-05,775
467,2024-06-15,960
1452,2024-02-22,787
1825,2024-05-21,677
960,2024-02-12,661
611,2024-07-28,139
1093,2024-02-14,649
1223,2024-05-06,46
47,2024-05-23,739
758,2024-04-10,521
1521,2024-02-25,914
1385,2024-01-21,705
1605,2024-06-25,947
994,2024-01-05,405
555,2024-02-06,851
480,2024-04-03,368
1634,2024-02-27,446
1195,2024-01-24,96
832,2024-03-15,661
654,2024-02-23,104
116,2024-03-16,608
518,2024-02-02,146
158,2024-02-10,717
233,2024-03-14,370
1534,2024-03-08,617
250,2024-06-07,772
141,2024-05-20,49
1773,2024-03-24,376
1415,2024-03-26,260
1357,2024-06-21,516
936,2024-04-08,673
1285,2024-05-20,921
549,2024-05-05,866
1897,2024-07-03,956
687,2024-01-21,578
407,2024-02-26,49
281,2024-05-14,630
964,2024-07-25,385
1340,2024-02-06,426
153,2024-05-01,282
1811,2024-04-23,7
771,2024-06-12,623
1941,2024-01-20,818
182,2024-03-18,731
1802,2024-01-04,462
1974,2024-05-16,559
342,2024-02-10,368
859,2024-02-05,871
1843,2024-06-04,298
1238,2024-04-25,273
858,2024-07-01,336
540,2024-05-15,738
1119,2024-07-04,624
1539,2024-02-05,138
654,2024-04-25,162
1855,2024-06-19,703
531,2024-02-13,157
882,2024-05-17,183
897,2024-01-28,438
1121,2024-07-25,119
1514,2024-06-09,474
704,2024-05-29,788
23,2024-05-14,146
1222,2024-04-13,529
1318,2024-03-12,988
1611,2024-02-12,805
176,2024-03-13,806
1249,2024-03-11,3
1582,2024-03-15,506
72,2024-06-07,984
536,2024-06-30,323
1438,2024-07-01,159
1739,2024-02-27,63
303,2024-04-24,145
106,2024-03-09,733
491,2024-04-01,739
1199,2024-07-24,206
1748,2024-05-19,933
457,2024-01-03,785
1252,2024-03-10,220
1005,2024-03-27,571
13,2024-07-25,662
345,2024-04-11,796
82,2024-01-21,629
505,2024-02-10,923
335,2024-01-12,606
1004,2024-05-02,971
19,2024-05-23,929
1861,2024-03-28,67
1631,2024-07-26,103
1654,2024-04-27,94
1786,2024-04-07,161
1332,2024-04-23,862
763,2024-02-21,787
1593,2024-06-18,529
1965,2024-01-28,50
751,2024-02-13,941
1018,2024-05-02,154
1861,2024-03-27,8
28,2024-05-19,253
1342,2024-06-03,754
1638,2024-01-21,275
1607,2024-04-12,189
1632,2024-06-06,319
837,2024-07-20,325
68,2024-03-17,314
1223,2024-04-17,136
651,2024-07-04,971
329,2024-01-25,595
540,2024-07-11,229
1030,2024-05-06,563
363,2024-02-15,344
1698,2024-06-12,568
261,2024-06-12,922
1149,2024-06-23,976
1184,2024-01-22,599
164,2024-01-23,269
603,2024-07-08,919
1087,2024-04-06,99
121,2024-03-06,226
69,2024-04-02,262
1821,2024-06-11,69
1879,2024-06-19,497
423,2024-01-08,647
658,2024-06-15,453
443,2024-05-08,806
791,2024-01-06,770
1926,2024-05-26,244
397,2024-04-01,221
297,2024-02-09,107
1510,2024-02-04,921
319,2024-04-17,600
1907,2024-04-03,314
1062,2024-02-13,322
167,2024-06-25,53
1301,2024-04-06,825
805,2024-02-07,260
737,2024-04-03,552
1127,2024-06-01,879
1888,2024-06-01,379
1052,2024-06-21,573
682,2024-01-03,349
903,2024-07-19,801
342,2024-06-05,701
1887,2024-03-23,681
1775,2024-04-06,367
1089,2024-02-22,192
1363,2024-06-08,324
940,2024-02-21,129
1826,2024-04-20,740
83,2024-06-29,657
379,2024-06-27,328
1994,2024-04-06,883
1910,2024-02-16,838
1296,2024-05-13,771
1019,2024-01-14,231
1815,2024-05-07,907
1270,2024-06-23,686
1576,2024-05-12,181
219,2024-06-12,828
183,2024-02-20,563
1220,2024-01-24,923
226,2024-03-29,783
782,2024-04-05,1
1428,2024-05-16,869
37,2024-02-01,559
272,2024-07-27,975
1459,2024-04-18,618
1365,2024-02-26,627
17,2024-04-29,620
1506,2024-05-24,336
1992,2024-07-25,448
1126,2024-02-27,493
1963,2024-07-17,342
208,2024-05-22,473
1242,2024-03-10,983
867,2024-02-10,115
413,2024-07-16,754
453,2024-05-12,626
291,2024-02-07,176
1473,2024-02-02,128
150,2024-02-23,658
1637,2024-02-10,144
1048,2024-06-19,685
429,2024-03-17,732
1515,2024-02-29,30
962,2024-03-13,520
280,2024-03-28,25
530,2024-04-03,688
601,2024-01-16,202
1794,2024-04-23,140
913,2024-01-14,855
891,2024-03-16,184
1543,2024-04-25,649
1925,2024-01-09,143
87,2024-07-19,362
301,2024-01-18,350
1586,2024-02-05,736
515,2024-07-07,81
617,2024-02-10,523
1693,2024-05-31,785
333,2024-01-18,55
683,2024-05-28,486
902,2024-07-12,953
